ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8588455,HV263067,04/29/2012 05:30:00 AM,042XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1722,017,38,16,14,1147576,1926251,2012,02/04/2016 06:33:39 AM,41.953592191,-87.7328937,"(41.953592191, -87.7328937)"
7756189,HS564281,10/14/2010 09:00:00 AM,081XX S WASHTENAW AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0835,008,18,70,05,1159789,1850583,2010,02/04/2016 06:33:39 AM,41.745707551,-87.690080991,"(41.745707551, -87.690080991)"
2629841,HJ234194,03/12/2003 02:00:00 PM,018XX N AUSTIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2513,025,29,25,08B,1136116,1911634,2003,04/15/2016 08:55:02 AM,41.913694137,-87.775372096,"(41.913694137, -87.775372096)"
9887011,HX537786,12/11/2014 12:20:00 AM,022XX N MEADE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2512,025,29,19,08B,1135364,1914453,2014,02/04/2016 06:33:39 AM,41.921443199,-87.778067792,"(41.921443199, -87.778067792)"
1365648,G052785,01/26/2001 03:10:00 AM,048XX W THOMAS ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1531,015,,,16,1144128,1906924,2001,08/17/2015 03:03:40 PM,41.900622585,-87.746055641,"(41.900622585, -87.746055641)"
8050294,HS424259,07/22/2010 03:21:48 PM,033XX N KEDZIE AVE,2031,NARCOTICS,POSS: METHAMPHETAMINES,RESIDENCE,true,false,1733,017,33,21,18,1154466,1921886,2010,02/04/2016 06:33:39 AM,41.941479069,-87.707682373,"(41.941479069, -87.707682373)"
5904880,HN284178,04/15/2007 03:44:00 AM,059XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0711,007,16,68,08B,1172312,1865527,2007,04/15/2016 08:55:02 AM,41.786449647,-87.643755294,"(41.786449647, -87.643755294)"
1818772,G650710,10/29/2001 12:00:00 PM,004XX N LARAMIE AV,0820,THEFT,$500 AND UNDER,STREET,false,false,1523,015,,,06,1141581,1902559,2001,08/17/2015 03:03:40 PM,41.88869197,-87.755519013,"(41.88869197, -87.755519013)"
4753835,HM245480,03/22/2006 12:05:00 AM,059XX S ABERDEEN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0712,007,16,68,18,1169998,1865433,2006,04/15/2016 08:55:02 AM,41.786242314,-87.652242323,"(41.786242314, -87.652242323)"
8167100,HT402306,07/17/2011 07:45:00 PM,006XX E 37TH ST,1651,GAMBLING,GAME/CARDS,PARK PROPERTY,true,false,0212,002,4,36,19,1181507,1880550,2011,02/04/2016 06:33:39 AM,41.827466672,-87.609578127,"(41.827466672, -87.609578127)"
4817284,HM430013,06/01/2006 12:00:00 AM,021XX E 69TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0331,003,5,43,26,1191848,1859641,2006,04/15/2016 08:55:02 AM,41.769845753,-87.57231828,"(41.769845753, -87.57231828)"
8820037,HV493338,09/26/2012 10:30:00 PM,005XX E 103RD ST,0460,BATTERY,SIMPLE,STREET,false,false,0511,005,9,49,08B,1181551,1836781,2012,02/04/2016 06:33:39 AM,41.707359108,-87.610765713,"(41.707359108, -87.610765713)"
9305260,HW449742,09/13/2013 05:00:00 AM,056XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0824,008,16,63,08B,1161323,1867510,2013,02/04/2016 06:33:39 AM,41.792126048,-87.683991824,"(41.792126048, -87.683991824)"
8392777,HT624825,12/09/2011 02:00:00 PM,081XX S DORCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0411,004,8,45,08B,1186956,1851232,2011,02/04/2016 06:33:39 AM,41.746888056,-87.59051611,"(41.746888056, -87.59051611)"
1526168,G271500,05/09/2001 06:30:00 PM,070XX S LOOMIS BL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0734,007,,,07,1168176,1857991,2001,08/17/2015 03:03:40 PM,41.765859945,-87.659136606,"(41.765859945, -87.659136606)"
1781700,G602615,10/07/2001 07:39:59 PM,063XX N BROADWAY,0330,ROBBERY,AGGRAVATED,GROCERY FOOD STORE,false,false,2433,024,,,03,1167170,1942618,2001,08/17/2015 03:03:40 PM,41.998104439,-87.660391661,"(41.998104439, -87.660391661)"
4852417,HM465558,07/10/2006 12:50:00 AM,069XX S KIMBARK AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0321,003,5,69,08A,1185931,1859307,2006,04/15/2016 08:55:02 AM,41.769070848,-87.594017642,"(41.769070848, -87.594017642)"
1791958,G612233,10/12/2001 03:30:34 AM,094XX S LAFAYETTE AV,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0634,006,,,04B,1177564,1842105,2001,08/17/2015 03:03:40 PM,41.722059761,-87.625205711,"(41.722059761, -87.625205711)"
2458304,HH784113,11/16/2002 09:27:37 PM,013XX S WABASH AVE,0330,ROBBERY,AGGRAVATED,RESTAURANT,false,false,0132,001,2,33,03,1176976,1894313,2002,04/15/2016 08:55:02 AM,41.865336883,-87.625785555,"(41.865336883, -87.625785555)"
1867738,G710147,11/21/2001 06:00:00 AM,010XX W DIVERSEY AV,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1932,019,,,06,1168622,1918800,2001,08/17/2015 03:03:40 PM,41.932715637,-87.655743189,"(41.932715637, -87.655743189)"
5609604,HN411695,06/17/2007 04:15:00 PM,042XX W 82ND PL,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,false,false,0834,008,13,70,06,1149213,1849443,2007,04/15/2016 08:55:02 AM,41.742789608,-87.72886332,"(41.742789608, -87.72886332)"
2489309,HH826358,12/08/2002 10:00:00 PM,020XX E 68TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,true,false,0331,003,5,43,03,1191177,1860292,2002,04/15/2016 08:55:02 AM,41.771648413,-87.574756784,"(41.771648413, -87.574756784)"
9739128,HX388966,08/15/2014 12:55:00 PM,001XX S LOWER WACKER DR,3970,INTIMIDATION,EXTORTION,OTHER,false,false,0122,001,2,32,26,1173953,1899687,2014,02/04/2016 06:33:39 AM,41.880151328,-87.636722879,"(41.880151328, -87.636722879)"
1738467,G522552,08/31/2001 10:40:00 PM,050XX N WINTHROP AV,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,2024,020,,,18,1167989,1934095,2001,08/17/2015 03:03:40 PM,41.974699425,-87.657626218,"(41.974699425, -87.657626218)"
8947957,HV620033,12/28/2012 08:00:00 PM,120XX S EDBROOKE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0532,005,9,53,08A,1179377,1824974,2012,02/04/2016 06:33:39 AM,41.675008799,-87.619085378,"(41.675008799, -87.619085378)"
3173506,HK112401,01/07/2004 10:18:37 PM,011XX W 107TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2232,022,34,73,18,1171003,1833856,2004,04/15/2016 08:55:02 AM,41.699568843,-87.649477566,"(41.699568843, -87.649477566)"
5833294,HN641417,10/11/2007 01:00:00 AM,073XX N DAMEN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,2424,024,49,1,26,1161661,1948869,2007,04/15/2016 08:55:02 AM,42.015374364,-87.680481994,"(42.015374364, -87.680481994)"
6630632,HP702819,02/20/2008 09:00:00 AM,044XX S GREENWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2123,002,4,39,11,1184335,1875693,2008,02/04/2016 06:33:39 AM,41.814072886,-87.599354955,"(41.814072886, -87.599354955)"
8204179,HT438591,08/08/2011 06:30:00 PM,101XX S MALTA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2213,022,21,72,08B,1168568,1837625,2011,02/04/2016 06:33:39 AM,41.709964289,-87.658285318,"(41.709964289, -87.658285318)"
4290126,HL602691,09/10/2005 03:35:00 AM,118XX S UNION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0524,005,34,53,14,1173780,1826343,2005,04/15/2016 08:55:02 AM,41.678891043,-87.639530968,"(41.678891043, -87.639530968)"
2147140,HH383619,05/20/2002 08:00:00 AM,0000X W 113TH PL,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0522,005,34,49,06,1177947,1829707,2002,04/15/2016 08:55:02 AM,41.688029271,-87.624176809,"(41.688029271, -87.624176809)"
9531985,HX185545,03/15/2014 08:28:00 AM,063XX N WASHTENAW AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2413,024,50,2,08A,1157179,1941968,2014,02/04/2016 06:33:39 AM,41.99653039,-87.697162914,"(41.99653039, -87.697162914)"
6752766,HR170645,02/09/2009 09:00:00 AM,023XX W RIVER LOFT CT,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1432,014,1,21,06,1160014,1919201,2009,02/04/2016 06:33:39 AM,41.933998332,-87.687365572,"(41.933998332, -87.687365572)"
5899162,HN696535,11/08/2007 07:20:00 PM,062XX S RICHMOND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0823,008,15,66,26,1157788,1863078,2007,04/15/2016 08:55:02 AM,41.780036552,-87.697074448,"(41.780036552, -87.697074448)"
6103938,HP198869,02/27/2008 05:00:00 PM,053XX N NORTHWEST HWY,0610,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,true,false,1622,016,45,11,05,1136815,1934825,2008,02/04/2016 06:33:39 AM,41.977320116,-87.772246344,"(41.977320116, -87.772246344)"
4261319,HL574284,08/27/2005 03:10:00 AM,068XX S GREEN ST,0460,BATTERY,SIMPLE,STREET,false,false,0723,007,17,68,08B,1171814,1859594,2005,04/15/2016 08:55:02 AM,41.770179749,-87.645755147,"(41.770179749, -87.645755147)"
3487343,HK554556,08/13/2004 05:30:00 AM,034XX W MELROSE ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,false,false,1732,017,35,21,04B,1152911,1921402,2004,04/15/2016 08:55:02 AM,41.940181938,-87.713410517,"(41.940181938, -87.713410517)"
6670079,HP743885,12/18/2008 04:24:00 PM,057XX W HIGGINS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1622,016,45,11,26,1136731,1932768,2008,02/04/2016 06:33:39 AM,41.971677035,-87.77260477,"(41.971677035, -87.77260477)"
2426271,HH723228,10/18/2002 06:48:37 PM,038XX W WASHINGTON BLVD,0460,BATTERY,SIMPLE,ALLEY,false,false,1122,011,28,26,08B,1150687,1900141,2002,04/15/2016 08:55:02 AM,41.88188359,-87.722141319,"(41.88188359, -87.722141319)"
9092481,HW237454,04/18/2013 02:53:00 AM,024XX E 103RD ST,0330,ROBBERY,AGGRAVATED,RESIDENCE,false,false,0431,004,10,51,03,1194084,1837159,2013,02/04/2016 06:33:39 AM,41.70809863,-87.564858109,"(41.70809863, -87.564858109)"
2737397,HJ372981,05/19/2003 11:50:00 AM,067XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0724,007,17,67,08B,1168151,1860283,2003,04/15/2016 08:55:02 AM,41.772150026,-87.659162389,"(41.772150026, -87.659162389)"
1564030,G309628,05/29/2001 11:30:00 AM,062XX S STONY ISLAND AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0331,003,,,18,1187973,1864326,2001,08/17/2015 03:03:40 PM,41.782794986,-87.586372959,"(41.782794986, -87.586372959)"
8935139,HV607158,12/18/2012 05:45:00 AM,020XX S ARCHER AVE,0460,BATTERY,SIMPLE,STREET,false,false,0914,009,25,34,08B,1175463,1890347,2012,02/04/2016 06:33:39 AM,41.854487989,-87.631458793,"(41.854487989, -87.631458793)"
7767690,HS574635,10/20/2010 02:00:00 AM,037XX W PALMER ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2525,025,26,22,06,1151178,1914365,2010,02/04/2016 06:33:39 AM,41.920906032,-87.719964923,"(41.920906032, -87.719964923)"
7282602,HR698821,12/20/2009 06:10:00 PM,073XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0735,007,17,67,08B,1166614,1856029,2009,02/04/2016 06:33:39 AM,41.760509408,-87.664917756,"(41.760509408, -87.664917756)"
8396717,HT629301,12/12/2011 07:07:00 PM,098XX S BENSLEY AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0431,004,7,51,03,1194442,1840262,2011,02/04/2016 06:33:39 AM,41.716604791,-87.563445516,"(41.716604791, -87.563445516)"
10490225,HZ230862,04/18/2016 12:45:00 PM,044XX W MONTROSE AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1722,017,38,16,08A,1145806,1928872,2016,04/25/2016 03:51:07 PM,41.960818272,-87.739333671,"(41.960818272, -87.739333671)"
3964370,HL331272,05/02/2005 06:30:00 AM,008XX S WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1224,012,25,28,05,1160516,1896205,2005,04/15/2016 08:55:02 AM,41.870885086,-87.686158283,"(41.870885086, -87.686158283)"
4993426,HM605157,09/16/2006 09:15:00 AM,002XX W MERCHANDISE MART PLZ,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1831,018,42,8,14,1174456,1902539,2006,04/15/2016 08:55:02 AM,41.887966168,-87.634790696,"(41.887966168, -87.634790696)"
4555194,HM144413,01/25/2006 09:00:00 AM,035XX W ARTHINGTON ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1133,011,24,29,06,1152961,1895814,2006,04/15/2016 08:55:02 AM,41.869965095,-87.713905843,"(41.869965095, -87.713905843)"
4737836,HM346629,05/12/2006 02:50:00 PM,063XX S MAJOR AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0812,008,13,64,04B,1139495,1862134,2006,04/15/2016 08:55:02 AM,41.7777979,-87.764163344,"(41.7777979, -87.764163344)"
5571590,HN376752,05/31/2007 05:44:24 PM,071XX S ASHLAND AVE,0460,BATTERY,SIMPLE,STREET,false,false,0735,007,17,67,08B,1166912,1857541,2007,04/15/2016 08:55:02 AM,41.76465218,-87.663782441,"(41.76465218, -87.663782441)"
3058107,HJ773678,11/21/2003 02:30:00 PM,020XX W 21ST PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1223,012,25,31,05,1163092,1889736,2003,04/15/2016 08:55:02 AM,41.853079857,-87.67688248,"(41.853079857, -87.67688248)"
3626662,HK718922,10/29/2004 09:14:35 PM,047XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,1722,017,45,15,06,1143937,1926169,2004,04/15/2016 08:55:02 AM,41.953436358,-87.746273229,"(41.953436358, -87.746273229)"
6623894,HP694608,11/20/2008 05:45:00 PM,081XX S ESSEX AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0422,004,7,46,05,1194260,1851582,2008,02/04/2016 06:33:39 AM,41.747672341,-87.563741379,"(41.747672341, -87.563741379)"
7921597,HT152721,02/08/2011 02:40:00 PM,066XX S RHODES AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0321,003,20,42,04B,1181040,1861207,2011,02/04/2016 06:33:39 AM,41.774398607,-87.611887103,"(41.774398607, -87.611887103)"
4064020,HL408755,06/09/2005 09:40:00 AM,061XX S KIMBARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0314,003,20,42,08B,1185698,1864503,2005,04/15/2016 08:55:02 AM,41.783334618,-87.594708112,"(41.783334618, -87.594708112)"
8726226,HV402322,07/27/2012 04:36:00 AM,021XX E 71ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,false,false,0333,003,5,43,14,1191936,1858282,2012,02/04/2016 06:33:39 AM,41.766114415,-87.572039808,"(41.766114415, -87.572039808)"
10697848,HZ452971,09/28/2016 10:28:00 AM,006XX W HARRISON ST,1460,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,OTHER COMMERCIAL TRANSPORTATION,true,false,0124,001,2,28,15,1172257,1897564,2016,10/05/2016 03:52:03 PM,41.874363279,-87.643013039,"(41.874363279, -87.643013039)"
3744554,HL114903,01/09/2005 02:00:00 PM,102XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0511,005,9,49,14,1178996,1836923,2005,04/15/2016 08:55:02 AM,41.707807226,-87.620117778,"(41.707807226, -87.620117778)"
3525341,HK604027,09/05/2004 12:27:41 PM,003XX S LOTUS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1522,015,29,25,08B,1139947,1897669,2004,04/15/2016 08:55:02 AM,41.875303221,-87.761639384,"(41.875303221, -87.761639384)"
2045234,HH258482,03/15/2002 05:00:00 PM,019XX W OGDEN AV,0810,THEFT,OVER $500,STREET,false,false,1211,012,,,06,1163748,1897574,2002,04/15/2016 08:55:02 AM,41.874574262,-87.674253889,"(41.874574262, -87.674253889)"
3356174,HK384124,05/24/2004 05:45:00 AM,058XX S WESTERN AVE,0895,THEFT,FROM COIN-OP MACHINE/DEVICE,COIN OPERATED MACHINE,true,false,0824,008,16,63,06,1161370,1865903,2004,04/15/2016 08:55:02 AM,41.787715253,-87.683863996,"(41.787715253, -87.683863996)"
10641048,HZ392567,08/14/2016 04:00:00 PM,052XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0225,002,3,40,06,1178049,1870193,2016,08/21/2016 03:53:28 PM,41.799125411,-87.622579194,"(41.799125411, -87.622579194)"
3470740,HK541208,08/04/2004 10:00:00 PM,060XX N WINTHROP AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2433,024,48,77,14,1167768,1940214,2004,04/15/2016 08:55:02 AM,41.991494898,-87.658261552,"(41.991494898, -87.658261552)"
7933422,HT166024,02/15/2011 06:00:00 PM,047XX N LEAVITT ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1911,019,47,4,07,1160830,1931602,2011,02/04/2016 06:33:39 AM,41.968010452,-87.684021526,"(41.968010452, -87.684021526)"
10710164,HZ467669,10/09/2016 05:00:00 PM,009XX W FULLERTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PRIVATE, BUILDING",true,false,1812,018,43,7,14,1169604,1916142,2016,10/16/2016 03:51:57 PM,41.925400604,-87.652212057,"(41.925400604, -87.652212057)"
9364826,HW507015,10/25/2013 02:00:00 PM,025XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1194690,1853085,2013,02/04/2016 06:33:39 AM,41.751786127,-87.562116395,"(41.751786127, -87.562116395)"
6238136,HP313142,05/02/2008 03:03:00 PM,061XX S EBERHART AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,true,false,0313,003,20,42,18,1180634,1864477,2008,02/04/2016 06:33:39 AM,41.783381141,-87.61327504,"(41.783381141, -87.61327504)"
7182036,HR593395,10/17/2009 05:30:00 PM,051XX S MAY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0934,009,16,61,18,1169523,1870742,2009,02/04/2016 06:33:39 AM,41.800821127,-87.653830052,"(41.800821127, -87.653830052)"
1541036,G291117,05/20/2001 02:00:00 AM,036XX S MICHIGAN AV,0560,ASSAULT,SIMPLE,STREET,false,false,0211,002,,,08A,1177827,1881113,2001,08/17/2015 03:03:40 PM,41.829095868,-87.623062319,"(41.829095868, -87.623062319)"
6703475,HR118610,01/12/2009 05:30:00 PM,001XX E SUPERIOR ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1833,018,42,8,06,1177497,1905400,2009,02/04/2016 06:33:39 AM,41.895748419,-87.623536353,"(41.895748419, -87.623536353)"
10306886,HY495744,11/09/2015 06:00:00 PM,035XX S COTTAGE GROVE AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,0212,002,4,36,03,1181286,1881718,2015,11/16/2015 04:00:25 PM,41.830676853,-87.610352872,"(41.830676853, -87.610352872)"
2305482,HH594579,08/07/2002 07:00:00 AM,041XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1723,017,39,16,06,1150406,1927136,2002,04/15/2016 08:55:02 AM,41.955965816,-87.722467073,"(41.955965816, -87.722467073)"
3614131,HK708629,10/01/2004 12:25:00 AM,096XX S MERRILL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0431,004,7,51,26,1192364,1841413,2004,04/15/2016 08:55:02 AM,41.719813989,-87.571018802,"(41.719813989, -87.571018802)"
7029340,HR435604,07/17/2009 08:00:00 AM,013XX N HALSTED ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1822,018,32,8,06,1170771,1908945,2009,02/04/2016 06:33:39 AM,41.905626144,-87.64813525,"(41.905626144, -87.64813525)"
2048593,HH260573,03/23/2002 03:30:00 PM,047XX W SHAKESPEARE AV,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,2522,025,,,15,1144458,1913875,2002,04/15/2016 08:55:02 AM,41.919690663,-87.744668294,"(41.919690663, -87.744668294)"
2411929,HH716586,10/15/2002 08:15:00 PM,006XX E 71ST ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,false,false,0322,003,6,69,04A,1181675,1858081,2002,04/15/2016 08:55:02 AM,41.765805912,-87.609655747,"(41.765805912, -87.609655747)"
2486143,HH813455,12/02/2002 11:40:00 AM,060XX S NORMAL BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0711,007,20,68,18,1173992,1865031,2002,04/15/2016 08:55:02 AM,41.78505143,-87.63761029,"(41.78505143, -87.63761029)"
6981565,HR386628,06/21/2009 12:30:00 AM,055XX W FULTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1523,015,28,25,14,1139208,1901463,2009,02/04/2016 06:33:39 AM,41.885727925,-87.764260374,"(41.885727925, -87.764260374)"
3778573,HK808679,12/14/2004 05:00:00 PM,056XX S BISHOP ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0713,007,16,67,18,1167627,1867373,2004,04/15/2016 08:55:02 AM,41.791617118,-87.660879967,"(41.791617118, -87.660879967)"
5530631,HN340862,05/13/2007 11:00:00 PM,057XX S ARCHER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0814,008,23,56,06,1141509,1869002,2007,04/15/2016 08:55:02 AM,41.796608051,-87.756610945,"(41.796608051, -87.756610945)"
10235493,HY420397,09/12/2015 09:30:00 AM,089XX S COMMERCIAL AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0424,004,10,46,06,1197697,1846257,2015,09/24/2015 07:50:13 PM,41.732975086,-87.551324755,"(41.732975086, -87.551324755)"
9827058,HX476898,10/21/2014 04:00:00 PM,097XX S COMMERCIAL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,0431,004,10,51,26,1197828,1840936,2014,02/04/2016 06:33:39 AM,41.718370551,-87.551022005,"(41.718370551, -87.551022005)"
8080877,HT313701,05/24/2011 09:00:00 PM,021XX W ROSCOE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SMALL RETAIL STORE,false,false,1913,019,32,5,14,1161648,1922560,2011,02/04/2016 06:33:39 AM,41.943181688,-87.681266775,"(41.943181688, -87.681266775)"
10436077,HZ173839,03/04/2016 05:30:00 AM,039XX W LAWRENCE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1712,017,39,14,07,1149058,1931603,2016,03/31/2016 03:49:38 PM,41.968249849,-87.727306531,"(41.968249849, -87.727306531)"
8058384,HT290093,05/10/2011 09:00:00 PM,096XX S LOWE AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2223,022,21,73,06,1173670,1840910,2011,02/04/2016 06:33:39 AM,41.718867524,-87.639504063,"(41.718867524, -87.639504063)"
3286276,HK314123,04/20/2004 05:30:00 PM,034XX W CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1121,011,27,23,14,1153483,1905125,2004,04/15/2016 08:55:02 AM,41.895505083,-87.71174182,"(41.895505083, -87.71174182)"
2733820,HJ368451,05/17/2003 03:25:00 AM,005XX N LEAMINGTON AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,1532,015,28,25,07,1141936,1903091,2003,04/15/2016 08:55:02 AM,41.890145275,-87.754202117,"(41.890145275, -87.754202117)"
5636957,HN442047,07/02/2007 04:15:00 PM,002XX N SACRAMENTO BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1331,012,27,27,08B,1156340,1901648,2007,04/15/2016 08:55:02 AM,41.885906592,-87.701342749,"(41.885906592, -87.701342749)"
8365161,HT592945,11/17/2011 03:20:00 AM,0000X E GARFIELD BLVD,0850,THEFT,ATTEMPT THEFT,GAS STATION,false,false,0232,002,3,40,06,1177792,1868568,2011,02/04/2016 06:33:39 AM,41.794672085,-87.623570871,"(41.794672085, -87.623570871)"
3183914,HK184096,02/15/2004 05:30:00 AM,011XX N SPRINGFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1112,011,27,23,14,1150176,1907337,2004,04/15/2016 08:55:02 AM,41.901640138,-87.723830018,"(41.901640138, -87.723830018)"
2045098,HH261397,03/23/2002 11:50:00 PM,079XX S LUELLA AV,0460,BATTERY,SIMPLE,APARTMENT,true,true,0414,004,,,08B,1192574,1852849,2002,04/15/2016 08:55:02 AM,41.75119031,-87.569878083,"(41.75119031, -87.569878083)"
2507235,HH832777,12/11/2002 11:15:00 PM,025XX W VAN BUREN ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,false,false,1125,011,2,28,04B,1159624,1898084,2002,04/15/2016 08:55:02 AM,41.876059649,-87.68938138,"(41.876059649, -87.68938138)"
7828975,HS639920,11/13/2010 09:00:00 AM,034XX N LAKE SHORE DR,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,2331,019,44,6,11,1172449,1923411,2010,02/04/2016 06:33:39 AM,41.945284535,-87.641542722,"(41.945284535, -87.641542722)"
6152551,HP240139,03/22/2008 07:00:00 PM,082XX S HALSTED ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0613,006,21,71,06,1172408,1850128,2008,02/04/2016 06:33:39 AM,41.744190804,-87.643855885,"(41.744190804, -87.643855885)"
